NR_NG,NER_NG,SR_NG,ER_NG,WR_NG
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
13.95565929,13.95565929,13.95565929,13.95565929,13.95565929
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
10.71412473,10.71412473,10.71412473,10.71412473,10.71412473
